"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030000902","대구칠성초등학교","02","공립","N","","8","167","20.9","8","182","22.8","9","209","23.2","9","205","22.8","10","258","25.8","9","231","25.7","1","4","4","0","0","0","54","1256","23.3","63","19.9"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030000903","대구침산초등학교","02","공립","N","","6","150","25","7","169","24.1","8","189","23.6","8","215","26.9","8","196","24.5","7","179","25.6","2","12","6","0","0","0","46","1110","24.1","55","20.2"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030000904","대구태암초등학교","02","공립","N","","3","62","20.7","3","58","19.3","3","74","24.7","4","86","21.5","4","79","19.8","3","71","23.7","2","7","3.5","0","0","0","22","437","19.9","29","15.1"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030000905","대구태전초등학교","02","공립","N","","1","23","23","2","28","14","2","20","10","2","40","20","2","30","15","2","36","18","1","5","5","0","0","0","12","182","15.2","15","12.1"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030000906","대구태현초등학교","02","공립","N","","2","35","17.5","2","35","17.5","2","43","21.5","3","59","19.7","2","46","23","3","57","19","1","3","3","0","0","0","15","278","18.5","18","15.4"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030000907","대구팔달초등학교","02","공립","N","","1","18","18","2","22","11","2","31","15.5","2","41","20.5","2","36","18","2","37","18.5","1","4","4","0","0","0","12","189","15.8","15","12.6"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 서구","S030000908","대구평리초등학교","02","공립","N","","6","140","23.3","6","159","26.5","7","179","25.6","7","168","24","7","185","26.4","7","171","24.4","1","6","6","0","0","0","41","1008","24.6","49","20.6"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030000909","북대구초등학교","02","공립","N","","2","39","19.5","2","46","23","3","57","19","3","55","18.3","3","67","22.3","3","62","20.7","2","10","5","0","0","0","18","336","18.7","21","16"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 서구","S030000910","서대구초등학교","02","공립","N","","1","21","21","1","22","22","2","17","8.5","1","26","26","1","21","21","2","26","13","2","8","4","0","0","0","10","141","14.1","13","10.8"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001638","대구학남초등학교","02","공립","N","","2","47","23.5","3","66","22","4","94","23.5","4","80","20","5","107","21.4","5","106","21.2","1","3","3","0","0","0","24","503","21","32","15.7"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030001650","대구중앙초등학교","02","공립","N","","5","116","23.2","5","119","23.8","6","140","23.3","6","134","22.3","6","127","21.2","6","126","21","1","6","6","0","0","0","35","768","21.9","43","17.9"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001651","대구운암초등학교","02","공립","N","","3","64","21.3","3","61","20.3","3","66","22","4","105","26.3","4","78","19.5","4","87","21.8","2","9","4.5","0","0","0","23","470","20.4","31","15.2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001652","대구장동초등학교","02","공립","N","","10","189","18.9","8","204","25.5","10","251","25.1","10","227","22.7","9","228","25.3","8","186","23.3","1","3","3","0","0","0","56","1288","23","71","18.1"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001653","대구죽곡초등학교","02","공립","N","","4","89","22.3","4","74","18.5","4","95","23.8","5","117","23.4","5","129","25.8","5","125","25","2","12","6","0","0","0","29","641","22.1","37","17.3"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001654","대구명곡초등학교","02","공립","N","","1","12","12","1","12","12","1","12","12","1","25","25","1","22","22","3","50","16.7","1","3","3","0","0","0","9","136","15.1","12","11.3"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001655","대구천내초등학교","02","공립","N","","1","22","22","1","19","19","2","31","15.5","1","22","22","2","27","13.5","1","17","17","1","3","3","0","0","0","9","141","15.7","13","10.8"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001675","대구장성초등학교","02","공립","N","","1","18","18","1","19","19","2","30","15","2","29","14.5","2","28","14","1","23","23","1","3","3","0","0","0","10","150","15","13","11.5"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001676","대구논공초등학교","02","공립","N","","2","23","11.5","2","24","12","2","44","22","2","25","12.5","2","27","13.5","2","27","13.5","1","2","2","0","0","0","13","172","13.2","19","9.1"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001677","대구도림초등학교","02","공립","N","","2","25","12.5","2","43","21.5","2","39","19.5","2","53","26.5","2","50","25","2","49","24.5","1","4","4","0","0","0","13","263","20.2","16","16.4"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030001682","대구강동초등학교","02","공립","N","","4","84","21","5","127","25.4","6","147","24.5","6","138","23","7","165","23.6","6","151","25.2","1","2","2","0","0","0","35","814","23.3","43","18.9"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030001683","대구동호초등학교","02","공립","N","","2","41","20.5","2","32","16","3","58","19.3","2","50","25","3","60","20","3","63","21","1","6","6","0","0","0","16","310","19.4","20","15.5"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001684","대구함지초등학교","02","공립","N","","2","40","20","2","36","18","2","51","25.5","3","52","17.3","2","54","27","3","63","21","0","0","0","0","0","0","14","296","21.1","17","17.4"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001685","대구동변초등학교","02","공립","N","","2","46","23","3","69","23","3","72","24","4","95","23.8","4","93","23.3","5","117","23.4","1","5","5","0","0","0","22","497","22.6","28","17.8"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001686","대구서변초등학교","02","공립","N","","2","45","22.5","2","40","20","3","66","22","3","70","23.3","3","59","19.7","3","48","16","1","6","6","0","0","0","17","334","19.6","19","17.6"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001715","대구화동초등학교","02","공립","N","","2","31","15.5","2","43","21.5","2","43","21.5","2","37","18.5","2","49","24.5","2","51","25.5","1","6","6","0","0","0","13","260","20","16","16.3"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030001725","대구청림초등학교","02","공립","N","","2","28","14","2","31","15.5","2","39","19.5","2","33","16.5","3","53","17.7","2","48","24","1","6","6","0","0","0","14","238","17","18","13.2"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001740","대구월서초등학교","02","공립","N","","4","88","22","5","110","22","5","121","24.2","7","166","23.7","7","156","22.3","7","179","25.6","1","6","6","0","0","0","36","826","22.9","45","18.4"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030001758","대구사월초등학교","02","공립","N","","7","171","24.4","7","163","23.3","8","207","25.9","8","193","24.1","9","205","22.8","8","187","23.4","0","0","0","0","0","0","47","1126","24","57","19.8"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001762","대구호산초등학교","02","공립","N","","1","21","21","2","37","18.5","2","38","19","2","41","20.5","3","57","19","2","41","20.5","1","6","6","0","0","0","13","241","18.5","18","13.4"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001767","대구학정초등학교","02","공립","N","","2","53","26.5","3","70","23.3","4","79","19.8","5","103","20.6","3","70","23.3","4","85","21.3","1","5","5","0","0","0","22","465","21.1","28","16.6"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001809","대구왕선초등학교","02","공립","N","","3","62","20.7","3","74","24.7","4","93","23.3","4","105","26.3","5","123","24.6","4","94","23.5","1","4","4","0","0","0","24","555","23.1","29","19.1"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001811","대구유천초등학교","02","공립","N","","3","60","20","5","107","21.4","5","106","21.2","5","108","21.6","6","131","21.8","5","118","23.6","1","4","4","0","0","0","30","634","21.1","38","16.7"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001812","대구신월초등학교","02","공립","N","","6","130","21.7","5","124","24.8","6","130","21.7","8","189","23.6","8","195","24.4","9","231","25.7","1","6","6","0","0","0","43","1005","23.4","56","17.9"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030001813","대구매동초등학교","02","공립","N","","2","32","16","2","33","16.5","2","37","18.5","2","46","23","3","52","17.3","3","53","17.7","0","0","0","0","0","0","14","253","18.1","18","14.1"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001814","대구조암초등학교","02","공립","N","","3","62","20.7","3","63","21","3","69","23","4","98","24.5","4","105","26.3","4","103","25.8","0","0","0","0","0","0","21","500","23.8","26","19.2"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001818","대구매곡초등학교","02","공립","N","","2","49","24.5","3","62","20.7","3","66","22","3","77","25.7","3","67","22.3","4","92","23","0","0","0","0","0","0","18","413","22.9","21","19.7"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001819","대구관문초등학교","02","공립","N","","4","97","24.3","5","120","24","6","148","24.7","6","130","21.7","6","145","24.2","6","151","25.2","2","11","5.5","0","0","0","35","802","22.9","42","19.1"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001820","대구용천초등학교","02","공립","N","","10","286","28.6","9","267","29.7","10","302","30.2","11","309","28.1","10","294","29.4","9","251","27.9","1","5","5","0","0","0","60","1714","28.6","72","23.8"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030001821","대구율원초등학교","02","공립","N","","4","76","19","4","96","24","5","119","23.8","6","125","20.8","6","130","21.7","6","146","24.3","2","11","5.5","0","0","0","33","703","21.3","41","17.1"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001825","대구월암초등학교","02","공립","N","","5","111","22.2","7","172","24.6","7","202","28.9","8","219","27.4","8","229","28.6","9","227","25.2","1","4","4","0","0","0","45","1164","25.9","56","20.8"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001826","대구한샘초등학교","02","공립","N","","6","142","23.7","6","145","24.2","8","192","24","8","204","25.5","8","192","24","8","188","23.5","1","5","5","0","0","0","45","1068","23.7","54","19.8"
