"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001726","인천봉화초등학교","02","공립","N","","3","48","16","3","53","17.7","3","43","14.3","3","47","15.7","3","50","16.7","3","48","16","2","9","4.5","0","0","0","20","298","14.9","23","13"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001727","인천검암초등학교","02","공립","N","","2","20","10","2","30","15","2","27","13.5","2","37","18.5","2","30","15","2","42","21","2","12","6","0","0","0","14","198","14.1","18","11"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001728","인천은지초등학교","02","공립","N","","2","24","12","2","36","18","2","54","27","3","63","21","3","77","25.7","3","71","23.7","1","6","6","0","0","0","16","331","20.7","20","16.6"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001729","인천진산초등학교","02","공립","N","","2","32","16","2","27","13.5","2","28","14","2","32","16","2","42","21","2","42","21","1","4","4","0","0","0","13","207","15.9","17","12.2"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001730","인천굴포초등학교","02","공립","N","","4","89","22.3","4","99","24.8","4","113","28.3","6","147","24.5","5","128","25.6","7","171","24.4","1","2","2","0","0","0","31","749","24.2","39","19.2"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001732","인천간재울초등학교","02","공립","N","","5","128","25.6","5","124","24.8","7","168","24","8","181","22.6","7","182","26","8","196","24.5","3","17","5.7","0","0","0","43","996","23.2","49","20.3"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001733","인천후정초등학교","02","공립","N","","2","30","15","2","41","20.5","2","41","20.5","3","60","20","3","66","22","3","54","18","1","5","5","0","0","0","16","297","18.6","21","14.1"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001734","인천발산초등학교","02","공립","N","","5","84","16.8","5","106","21.2","5","112","22.4","7","130","18.6","5","107","21.4","6","146","24.3","2","11","5.5","0","0","0","35","696","19.9","41","17"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 계양구","S040001735","인천해서초등학교","02","공립","N","","2","19","9.5","1","14","14","2","23","11.5","2","27","13.5","2","27","13.5","2","27","13.5","1","4","4","0","0","0","12","141","11.8","16","8.8"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040001789","인천먼우금초등학교","02","공립","N","","4","90","22.5","5","108","21.6","5","123","24.6","5","127","25.4","6","153","25.5","6","151","25.2","1","8","8","0","0","0","32","760","23.8","38","20"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001791","인천경서초등학교","02","공립","N","","5","90","18","4","74","18.5","5","91","18.2","5","95","19","6","104","17.3","6","101","16.8","2","13","6.5","0","0","0","33","568","17.2","39","14.6"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001792","인천왕길초등학교","02","공립","N","","4","69","17.3","4","65","16.3","4","85","21.3","5","87","17.4","4","82","20.5","5","92","18.4","2","10","5","0","0","0","28","490","17.5","32","15.3"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 계양구","S040001793","인천귤현초등학교","02","공립","N","","3","70","23.3","3","57","19","4","76","19","4","93","23.3","5","106","21.2","4","90","22.5","1","6","6","0","0","0","24","498","20.8","28","17.8"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001795","인천원당초등학교","02","공립","N","","4","52","13","4","76","19","3","73","24.3","3","69","23","4","85","21.3","4","78","19.5","2","8","4","0","0","0","24","441","18.4","27","16.3"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001796","인천능내초등학교","02","공립","N","","3","79","26.3","3","68","22.7","4","99","24.8","4","98","24.5","4","86","21.5","4","102","25.5","2","13","6.5","0","0","0","24","545","22.7","28","19.5"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001797","인천완정초등학교","02","공립","N","","2","48","24","2","49","24.5","3","71","23.7","4","96","24","4","83","20.8","4","85","21.3","1","2","2","0","0","0","20","434","21.7","27","16.1"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 계양구","S040001800","인천당산초등학교","02","공립","N","","4","99","24.8","4","98","24.5","5","114","22.8","6","138","23","5","133","26.6","5","127","25.4","2","12","6","0","0","0","31","721","23.3","35","20.6"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001803","인천청라초등학교","02","공립","N","","7","176","25.1","9","219","24.3","8","200","25","9","223","24.8","9","215","23.9","9","230","25.6","3","18","6","0","0","0","54","1281","23.7","62","20.7"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 계양구","S040001804","인천양촌초등학교","02","공립","N","","1","15","15","1","18","18","2","29","14.5","2","39","19.5","2","43","21.5","2","33","16.5","2","9","4.5","0","0","0","12","186","15.5","15","12.4"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001815","인천영선초등학교","02","공립","N","","3","74","24.7","4","96","24","4","86","21.5","5","117","23.4","5","113","22.6","5","121","24.2","1","5","5","0","0","0","27","612","22.7","32","19.1"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001841","인천동방초등학교","02","공립","N","","3","63","21","3","72","24","4","95","23.8","4","97","24.3","3","72","24","4","100","25","2","12","6","0","0","0","23","511","22.2","27","18.9"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001842","인천장도초등학교","02","공립","N","","2","27","13.5","2","35","17.5","3","52","17.3","3","52","17.3","2","49","24.5","2","41","20.5","2","11","5.5","0","0","0","16","267","16.7","19","14.1"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040001843","인천신송초등학교","02","공립","N","","3","62","20.7","2","54","27","3","71","23.7","3","82","27.3","4","93","23.3","4","104","26","1","6","6","0","0","0","20","472","23.6","23","20.5"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040001845","인천금마초등학교","02","공립","N","","2","36","18","2","43","21.5","2","49","24.5","2","43","21.5","2","49","24.5","2","36","18","3","17","5.7","0","0","0","15","273","18.2","18","15.2"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001858","인천은봉초등학교","02","공립","N","","2","46","23","2","47","23.5","3","56","18.7","3","50","16.7","4","82","20.5","3","71","23.7","2","10","5","0","0","0","19","362","19.1","22","16.5"
