"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001982","유치초등학교","02","공립","N","","0","0","0","1","2","2","0","0","0","1","2","2","1","4","4","1","1","1","0","0","0","0","0","0","4","9","2.3","5","1.8"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001985","장동초등학교","02","공립","N","","0","0","0","0","0","0","1","1","1","1","3","3","1","4","4","1","1","1","0","0","0","0","0","0","4","9","2.3","6","1.5"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001988","장평초등학교","02","공립","N","","1","2","2","1","6","6","1","4","4","1","4","4","1","4","4","1","8","8","0","0","0","0","0","0","6","28","4.7","7","4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001991","장흥남초등학교","02","공립","N","","1","3","3","1","11","11","1","8","8","1","7","7","1","8","8","1","3","3","0","0","0","0","0","0","6","40","6.7","7","5.7"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001993","장흥서초등학교","02","공립","N","","1","5","5","1","10","10","1","6","6","1","15","15","1","14","14","1","18","18","1","3","3","0","0","0","7","71","10.1","10","7.1"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001994","장흥초등학교","02","공립","N","","4","71","17.8","5","84","16.8","6","109","18.2","6","105","17.5","5","117","23.4","6","140","23.3","2","7","3.5","0","0","0","34","633","18.6","44","14.4"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001995","회진초등학교","02","공립","N","","1","3","3","1","6","6","0","0","0","1","5","5","1","6","6","1","7","7","0","0","0","0","0","0","5","27","5.4","7","3.9"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002022","고성초등학교","02","공립","N","","1","3","3","1","5","5","1","11","11","1","4","4","1","6","6","1","9","9","2","7","3.5","0","0","0","8","45","5.6","9","5"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002027","군내북초등학교","02","공립","N","","0","0","0","1","1","1","1","4","4","0","0","0","1","4","4","1","8","8","1","1","1","0","0","0","5","18","3.6","8","2.3"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002029","금성초등학교","02","공립","N","","0","0","0","1","3","3","1","4","4","1","4","4","1","7","7","1","3","3","0","0","0","0","0","0","5","21","4.2","7","3"
